words	labels	sentence_id
Nash	I	296
Familia:	I	296
Arecaceae	O	296
(Palmae)	O	296
Nombre	O	296
común:	O	296
Sabal	O	296
de	O	296
Florida	O	296
Moore	O	297
Chrysalidocarpus	B	297
lutescens	I	297
H	O	297
Familia:	O	298
Cupressaceae	O	298
Nombre	O	298
común:	O	298
Enebro	B	298
de	I	298
la	I	298
miera	I	298
Lugar	O	298
de	O	298
origen:	O	298
extiende	O	298
su	O	298
área	O	298
de	O	298
distribución	O	298
a	O	298
toda	O	298
la	O	298
región	O	298
mediterránea	O	298
Etimología:	O	298
Juniperus,	O	298
nombre	O	298
clásico	O	298
latino	O	298
del	O	298
enebro	O	298
Familia:	O	299
Fagaceae	O	299
Nombre	O	299
común:	O	299
Quejigo,	O	299
roble	B	299
andaluz	I	299
Thunbergia	B	300
alata	I	300
Thunbergia	O	300
grandiflora	O	300
CULTIVADAS	O	300
POR	O	300
LA	O	300
FLOR	O	300
Y	O	300
EL	O	300
FOLLAJE	O	300
Aphelandra	O	300
Ápice	O	301
obtuso,	O	301
con	O	301
un	O	301
mucrón	O	301
lanuginosa	I	302
Lam	O	302
Descripción:	O	303
Árbol	O	303
caducifolio	O	303
que	O	303
alcanza	O	303
mayor	O	303
altura	O	303
que	O	303
Morus	B	303
nigra,	I	303
con	O	303
la	O	303
corteza	O	303
grisácea	O	303
Etimología:	O	304
Phoenix	O	304
=	O	304
el	O	304
nombre	O	304
griego	O	304
de	O	304
la	O	304
palmera	B	304
datilera	I	304
Zona	O	305
9	O	305
VISNEA	B	305
MOCANERA	I	305
L	O	305
Latania	B	306
lontaroides	I	306
(Gaertn	O	306
Nordmanniana,	O	307
en	O	307
honor	O	307
de	O	307
Alexander	O	307
Davidovic	O	307
von	O	307
Nordmann	O	307
(1803-1866),	O	307
botánico	O	307
finlandés	O	307
descubridor	O	307
de	O	307
esta	O	307
especie	O	307
Etimología:	O	308
Prunus,	O	308
nombre	O	308
latino	O	308
del	O	308
ciruelo	B	308
silvestre	I	308
lowiana	O	309
(Gordon)	O	309
Lemmon,	O	309
considerada	O	309
por	O	309
algunos	O	309
autores	O	309
como	O	309
Abies	O	309
lowiana	O	309
(Gordon)	O	309
A	O	309
Etimología:	O	310
Phoenix	O	310
=	O	310
el	O	310
nombre	O	310
griego	O	310
de	O	310
la	O	310
palmera	B	310
datilera	I	310
5	O	311
m	O	311
de	O	311
altura,	O	311
Limonium	B	311
preauxii,	I	311
Limonium	B	311
brassicifolium,	I	311
etc	O	311
Familia:	I	312
Arecaceae	O	312
(Palmae)	O	312
Nombre	O	312
común:	O	312
Palmera	O	312
de	O	312
Formosa	O	312
Formosa	O	312
Palm	O	312
Lugar	O	312
de	O	312
origen:	O	312
Taiwan,	O	312
Islas	O	312
Ryukyu	O	312
Etimología:	O	312
Arenga,	O	312
del	O	312
nombre	O	312
nativo	O	312
aren,	O	312
utilizado	O	312
para	O	312
una	O	312
palmera	O	312
del	O	312
género	O	312
Etimología:	O	313
Prunus,	O	313
nombre	O	313
latino	O	313
del	O	313
ciruelo	B	313
silvestre	I	313
Familia:	O	314
Arecaceae	O	314
(Palmae)	B	314
Sinónimos:	I	314
Corypha	I	314
palmetto	O	314
Walter	O	314
Nombre	O	314
común:	O	314
Sabal	O	314
de	O	314
Carolina	O	314
Lotus	O	315
berthelotii	O	315
Lotus	O	315
eremiticus	O	315
Convolvulus	B	315
floridus	I	315
Lotus	O	315
pyranthus	O	315
Euphorbia	B	315
canariensis	I	315
es	O	315
la	O	315
planta	O	315
representativa	O	315
del	O	315
paisaje	O	315
canario	O	315
de	O	315
zonas	O	315
bajas,	O	315
de	O	315
aspecto	O	315
cactiforme	O	315
y	O	315
porte	O	315
en	O	315
candelabro	O	315
Existe	O	316
una	O	316
variedad	O	316
péndula	O	316
muy	O	316
ornamental,	O	316
de	O	316
menor	O	316
porte	O	316
y	O	316
con	O	316
el	O	316
ramaje	O	316
arqueado	O	316
y	O	316
colgante	O	316
Nombre	O	317
común:	O	317
Palmera	B	317
triangular	I	317
Lugar	O	317
de	O	317
origen:	O	317
Madagascar	O	317
Watson	O	318
Nombre	O	318
común:	O	318
Palmera	B	318
azul	I	318
Zona	O	319
7	O	319
POPULUS	O	319
X	O	319
CANADENSIS	O	319
Moench	O	319
Familia:	O	319
Salicaceae	O	319
Sinónimos:	O	319
Populus	B	319
euramericana	I	319
(Dode)	I	319
Guinier	O	319
Flores	O	320
de	O	320
color	O	320
verdoso	O	320
dispuestas	O	320
en	O	320
racimos	O	320
axilares	O	320
colgantes,	O	320
son	O	320
pequeñas	O	320
y	O	320
sin	O	320
interés	O	320
ornamental,	O	320
muy	O	320
visitadas	O	320
por	O	320
las	O	320
abejas	O	320
Su	O	321
follaje	O	321
colgante	O	321
le	O	321
da	O	321
un	O	321
toque	O	321
de	O	321
elegancia	O	321
Japonica	O	322
alude	O	322
al	O	322
Japón,	O	322
lugar	O	322
donde	O	322
se	O	322
encontró	O	322
por	O	322
vez	O	322
primera	O	322
y	O	322
donde	O	322
su	O	322
cultivo	O	322
es	O	322
abundante	O	322
Zona	O	323
7	O	323
SORBUS	B	323
AUCUPARIA	I	323
L	O	323
Familia:	O	324
Bombacaceae	O	324
Nombre	O	324
común:	O	324
Chorisia,	O	324
árbol	B	324
botella	I	324
,	O	325
Cyphomandra	O	325
crassicaulis	O	325
(Ortega)Kuntze	O	325
Nombre	O	325
común:	O	325
Árbol	B	325
de	I	325
los	I	325
tomates	I	325
Familia:	O	326
Rosaceae	O	326
Nombre	O	326
común:	O	326
Cerezo	B	326
silvestre	I	326
Lugar	O	326
de	O	326
origen:	O	326
Especie	O	326
nativa	O	326
de	O	326
casi	O	326
toda	O	326
Europa,	O	326
Asia	O	326
Menor	O	326
y	O	326
norte	O	326
de	O	326
África	O	326
)	O	327
Harms	O	327
Familia:	O	327
Araliaceae	O	327
Sinónimos:	O	327
Brassaia	B	327
actinophylla	I	327
Endl	O	327
Tiene	O	328
crecimiento	O	328
rápido	O	328
y	O	328
admite	O	328
muy	O	328
bien	O	328
la	O	328
poda	O	328
Zonas	O	329
10	O	329
a	O	329
11	O	329
ARBUTUS	O	329
ANDRACHNE	B	329
L	I	329
Sus	O	330
hojas	O	330
tienen	O	330
propiedades	O	330
medicinales	O	330
Se	O	331
utiliza	O	331
aislado	O	331
o	O	331
en	O	331
grupos	O	331
POPULUS	B	332
ALBA	I	332
L	O	332
Nombre	O	333
común:	O	333
Álamo	B	333
gris	I	333
)	O	334
Osbeck	O	334
Familia:	O	334
Rutaceae	O	334
Sinónimos:	O	334
Citrus	B	334
aurantium	I	334
ß	O	334
sinensis	O	334
L	O	334
Familia:	O	335
Arecaceae	O	335
(Palmae)	O	335
Sinónimos:	B	335
Chamaerops	I	335
ritchiana	I	335
Griff	O	335
(Chamadorea	O	336
de	O	336
Costa	O	336
Rica)	O	336
Chamaedorea	B	336
elegans	I	336
Mart	O	336
Zonas	O	337
9	O	337
a	O	337
11	O	337
CAESALPINIA	O	337
SPINOSA	O	337
(Mol	O	337
Nombre	O	338
común:	O	338
Naranjo	B	338
de	I	338
los	I	338
Osage	I	338
Osage	O	338
orange,	O	338
Bow	O	338
wood	O	338
Lugar	O	338
de	O	338
origen:	O	338
Estados	O	338
Unidos	O	338
Zonas	O	339
9	O	339
a	O	339
11	O	339
COCCOLOBA	B	339
UVIFERA	I	339
(L	O	339
Zona	O	340
9	O	340
CITRUS	B	340
LIMON	I	340
(L	O	340
Descripción:	O	341
Árbol	O	341
caducifolio	O	341
de	O	341
20-25	O	341
m	O	341
de	O	341
altura,	O	341
aunque	O	341
a	O	341
veces	O	341
arbusto	O	341
cuando	O	341
crece	O	341
espontáneamente,	O	341
de	O	341
corteza	O	341
resquebrajada	O	341
con	O	341
los	O	341
años	O	341
y	O	341
copa	O	341
amplia	O	341
y	O	341
poco	O	341
densa	O	341
Zonas	O	342
9	O	342
a	O	342
11	O	342
GLEDITSIA	O	342
TRIACANTHOS	O	342
L	O	342
Nombre	O	343
común:	O	343
Roble	B	343
pubescente	I	343
White	O	343
oak	O	343
Lugar	O	343
de	O	343
origen:	O	343
centro	O	343
y	O	343
sur	O	343
de	O	343
Europa,	O	343
Turquía,	O	343
Crimea	O	343
Familia:	O	344
Hamamelidaceae	O	344
Nombre	O	344
común:	O	344
Liquidambar,	O	344
árbol	B	344
del	I	344
ambar	I	344
)	O	345
Jumelle	O	345
&	O	345
Perrier,	O	345
Dypsis	B	345
madagascariensis	I	345
(Becc	O	345
Moore	O	346
Familia:	O	346
Rutaceae	O	346
Sinónimos:	O	346
Citrus	B	346
mitis	I	346
Blanco,	O	346
x	O	346
Citrofortunella	O	346
microcarpa	O	346
(Bunge)	O	346
Wijnands	O	346
Nombre	O	346
común:	O	346
Calamondín	O	346
Calamondin,	O	346
China	O	346
orange,	O	346
Golden	O	346
lime	O	346
Lugar	O	346
de	O	346
origen:	O	346
Híbrido	O	346
entre	O	346
Citrus	B	346
reticulata	I	346
y	O	346
Fortunella	O	346
margarita	O	346
Etimología:	O	346
Citrofortunella,	O	346
unión	O	346
de	O	346
los	O	346
géneros	O	346
Citrus	O	346
y	O	346
Fortunella,	O	346
por	O	346
sus	O	346
progenitores	O	346
)	O	347
Spach	O	347
Familia:	O	347
Juglandaceae	O	347
Sinónimos:	B	347
Juglans	I	347
fraxinifolia	I	347
Lam	O	347
Cruzado	O	348
con	O	348
naranjo	B	348
dulce	I	348
ha	O	348
dado	O	348
lugar	O	348
a	O	348
los	O	348
Citranges,	O	348
con	O	348
frutos	O	348
ácidos	O	348
Cook	O	349
Familia:	O	349
Arecaceae	O	349
(Palmae)	O	349
Sinónimos:	O	349
Oreodoxa	B	349
regia	I	349
HBK	O	349
Lugar	O	350
de	O	350
origen:	O	350
De	O	350
Irán	O	350
a	O	350
China,	O	350
Taiwán	O	350
Nombre	O	351
común:	O	351
Árbol	B	351
de	I	351
Jack	I	351
Jackfruit	O	351
Lugar	O	351
de	O	351
origen:	O	351
Es	O	351
nativo	O	351
de	O	351
la	O	351
India	O	351
y	O	351
Malasia	O	351
Familia:	O	352
Pinaceae	O	352
Nombre	O	352
común:	O	352
Pino	B	352
canario	I	352
Canary	O	352
Islands	O	352
Pine	O	352
Lugar	O	352
de	O	352
origen:	O	352
Islas	O	352
Canarias	O	352
Familia:	O	353
Rosaceae	O	353
Nombre	O	353
común:	O	353
Almendro	B	353
florido	I	353
Lugar	O	353
de	O	353
origen:	O	353
China	O	353
Nombre	I	354
común:	O	354
Pino	O	354
de	O	354
Calabria,	O	354
Pino	O	354
de	O	354
Chipre	O	354
Turkish	O	354
pine,	O	354
Calabrian	O	354
pine	O	354
Lugar	O	354
de	O	354
origen:	O	354
Su	O	354
área	O	354
natural	O	354
se	O	354
extiende	O	354
por	O	354
los	O	354
países	O	354
del	O	354
mediterráneo	O	354
oriental	O	354
Hojas	B	355
bipinnadas,	I	355
con	I	355
folíolos	O	355
con	O	355
forma	O	355
de	O	355
cola	O	355
de	O	355
pez	O	355
Dracaena	B	356
deremensis	I	356
'Warneckii'	O	356
Dracaena	B	356
fragrans	I	356
'Massangeana'	O	356
Dracaena	B	356
marginata	I	356
'Tricolor'	O	356
Dracaena	O	356
goldieana	O	356
Bullen	O	356
ex	O	356
Mast	O	356
PENTAGONA	O	357
(Heilborn)	O	357
Badillo	O	357
Familia:	O	357
Caricaceae	O	357
Sinónimos:	O	357
Carica	O	357
pentagona	O	357
Heilborn	O	357
Nombre	O	357
común:	O	357
Babaco,	O	357
Papaya	B	357
de	I	357
montaña	I	357
ex	I	358
Miq	O	358
Familia:	O	359
Fabaceae	O	359
(Leguminosae)	O	359
Nombre	O	359
común:	O	359
Sófora	B	359
plateada	I	359
Silver	O	359
bush	O	359
pea,	O	359
Necklace	O	359
pod	O	359
Lugar	O	359
de	O	359
origen:	O	359
Florida,	O	359
Antillas,	O	359
América	O	359
Central	O	359
y	O	359
trópicos	O	359
Familia:	O	360
Arecaceae	O	360
(Palmae)	O	360
Nombre	O	360
común:	O	360
Latania	B	360
amarilla	I	360
Yellow	O	360
Latan	O	360
Palm	O	360
Lugar	O	360
de	O	360
origen:	O	360
Islas	O	360
Mascareñas	O	360
Familia:	O	361
Arecaceae	O	361
(Palmae)	O	361
Sinónimos:	B	361
Chamaerops	I	361
martiana	I	361
Wall	O	361
Tecomaria	B	362
capensis	I	362
es	O	362
un	O	362
arbusto	O	362
leñoso	O	362
semitrepador,	O	362
ya	O	362
que	O	362
si	O	362
se	O	362
le	O	362
proporciona	O	362
apoyo	O	362
se	O	362
comporta	O	362
como	O	362
trepadora,	O	362
pudiendo	O	362
también	O	362
adquirir	O	362
la	O	362
forma	O	362
de	O	362
arbusto	O	362
mediante	O	362
la	O	362
poda	O	362
Familia:	O	363
Ulmaceae	O	363
Nombre	O	363
común:	O	363
Almez	B	363
del	I	363
Cáucaso	I	363
Caucasian	O	363
nettle	O	363
tree	O	363
Lugar	O	363
de	O	363
origen:	O	363
desde	O	363
el	O	363
Cáucaso	O	363
hasta	O	363
el	O	363
este	O	363
de	O	363
Asia	O	363
Familia:	O	364
Cupressaceae	O	364
Sinónimos:	O	364
Thuja	O	364
articulata	O	364
Vahl	O	364
Nombre	O	364
común:	O	364
Araar,	O	364
Ciprés	B	364
de	I	364
Cartagena,	I	364
Alerce	B	364
africano	I	364
Lugar	O	364
de	O	364
origen:	O	364
Especie	O	364
de	O	364
África	O	364
del	O	364
Norte	O	364
y	O	364
Malta	O	364
Inflorescencias	O	365
axilares	O	365
con	O	365
2-6	O	365
capítulos	O	365
globosos	O	365
de	O	365
color	O	365
amarillo	O	365
pálido	O	365
Morus	B	366
nigra	I	366
L	O	366
Zona	O	367
9	O	367
EUCALYPTUS	B	367
CAMALDULENSIS	I	367
Dehnh	O	367
Zona	O	368
7	O	368
EUPHORBIA	B	368
TIRUCALLI	I	368
L	O	368
Familia:	O	369
Malvaceae	O	369
Sinónimos:	B	369
Alcea	I	369
indica	I	369
Burm	O	369
Subulata,	O	370
del	O	370
latín	O	370
subulatus-a-um	O	370
=	O	370
con	O	370
forma	O	370
estrecha	O	370
y	O	370
puntiaguda,	O	370
como	O	370
un	O	370
punzón,	O	370
por	O	370
sus	O	370
filodios	O	370
Nombre	O	371
común:	O	371
Espino	B	371
negro	I	371
Pear	O	371
hawthorn,	O	371
Sugar	O	371
hawthorn,	O	371
Black	O	371
hawthorn,	O	371
Red	O	371
haw,	O	371
Urn-tree	O	371
haw	O	371
Lugar	O	371
de	O	371
origen:	O	371
Este	O	371
de	O	371
América	O	371
del	O	371
Norte	O	371
Zona	O	372
7	O	372
HIBISCUS	O	372
ARNOTTIANUS	O	372
A	B	372
Nombre	O	373
común:	O	373
Aromo	B	373
criollo,	I	373
espinillo	B	373
negro	I	373
Lugar	O	373
de	O	373
origen:	O	373
Chile,	O	373
Argentina,	O	373
Uruguay,	O	373
Paraguay	O	373
y	O	373
Brasil	O	373
ACACIA	O	374
SALICINA	O	374
Lindl	O	374
Tronco	O	375
de	O	375
corteza	O	375
fisurada	O	375
en	O	375
la	O	375
base	O	375
Dracaena	B	376
fragrans	I	376
(L	O	376
Brosimum	B	377
alicastrum	I	377
Swartz	O	377
Broussonetia	O	377
L’Her	O	377
Ramillas	O	378
redondeadas	O	378
con	O	378
pequeñas	O	378
costillas	O	378
resinosas	O	378
Familia:	O	379
Moraceae	O	379
Sinónimos:	O	379
Ficus	O	379
mysorensis	O	379
B	B	379
Descripción:	O	380
Arbolito	O	380
de	O	380
5-6	O	380
m	O	380
de	O	380
altura	O	380
con	O	380
follaje	O	380
péndulo	O	380
y	O	380
ramillas	O	380
angulosas	O	380
Etimología:	O	381
Albizia,	O	381
dedicado	O	381
a	O	381
Filippo	O	381
de	O	381
Albizzi,	O	381
noble	O	381
italiano	O	381
del	O	381
siglo	O	381
XVIII	O	381
aficionado	O	381
a	O	381
las	O	381
plantas	O	381
Familia:	O	382
Aceraceae	O	382
Nombre	O	382
común:	O	382
Arce	B	382
japonés	I	382
Fullmoon	O	382
maple,	O	382
Japanese	O	382
maple	O	382
Lugar	O	382
de	O	382
origen:	O	382
Japón	O	382
Etimología:	O	382
Acer,	O	382
nombre	O	382
latino	O	382
del	O	382
arce	O	382
Subclase	O	383
Hamamelidae	O	383
Orden	O	383
Trochodendrales	O	383
Orden	O	383
Cornales	O	383
Familia	O	383
Nyssaceae	O	383
Nyssa	O	383
sylvatica	O	383
(1	O	383
foto)	O	383
Familia	O	383
Alangiaceae	O	383
Alangium	O	383
chinense	O	383
(1	O	383
foto)	O	383
Alangium	O	383
platanifolium	O	383
(1	O	383
foto)	O	383
Familia	O	383
Cornaceae	O	383
Cornus	O	383
capitata	O	383
(2	O	383
fotos)	O	383
Cornus	O	383
florida	O	383
(3	O	383
fotos)	O	383
Cornus	O	383
mas	O	383
(2	O	383
fotos)	O	383
Orden	O	383
Proteales	O	383
Familia	O	383
Elaeagnaceae	O	383
Elaeagnus	O	383
angustifolia	O	383
(3	O	383
fotos)	O	383
Familia	O	383
Proteaceae	O	383
Banksia	O	383
integrifolia	O	383
(1	O	383
foto)	O	383
Grevillea	B	383
robusta	I	383
(3	O	383
fotos)	O	383
Macadamia	B	383
integrifolia	I	383
(2	O	383
fotos)	O	383
Stenocarpus	O	383
sinuatus	O	383
(2	O	383
fotos)	O	383
Orden	O	383
Celastrales	O	383
Familia	O	383
Celastraceae	O	383
Cassine	O	383
orientalis	O	383
(1	O	383
foto)	O	383
Maytenus	B	383
canariensis	I	383
(2	O	383
fotos)	O	383
Familia	O	383
Corynocarpaceae	O	383
Corynocarpus	O	383
laevigata	O	383
(4	O	383
fotos)	O	383
Familia	O	383
Aquifoliaceae	O	383
Ilex	B	383
aquifolium	I	383
(2	O	383
fotos)	O	383
Ilex	B	383
canariensis	I	383
(2	O	383
fotos)	O	383
Ilex	O	383
cassine	O	383
(1	O	383
foto)	O	383
Ilex	O	383
kingiana	O	383
(1	O	383
foto)	O	383
Ilex	O	383
pernyi	O	383
(1	O	383
foto)	O	383
Familia	O	383
Trochodendraceae	O	383
Orden	O	383
Euphorbiales	O	383
Orden	O	383
Hamamelidales	O	383
Familia	O	383
Buxaceae	O	383
Familia	O	383
Cercidiphyllaceae	O	383
Cercidiphyllum	O	383
japonicum	O	383
(1	O	383
foto)	O	383
Familia	O	383
Platanaceae	O	383
Platanus	O	383
hispanica	O	383
(4	O	383
fotos)	O	383
Familia	O	383
Hamamelidaceae	O	383
Liquidambar	O	383
styraciflua	O	383
(2	O	383
fotos)	O	383
Familia	O	383
Euphorbiaceae	O	383
Aleurites	B	383
moluccana	I	383
(4	O	383
fotos)	O	383
Euphorbia	B	383
tirucalli	I	383
(3	O	383
fotos)	O	383
Hura	B	383
crepitans	I	383
(2	O	383
fotos)	O	383
Manihot	O	383
palmata	O	383
(2	O	383
fotos)	O	383
Ricinus	B	383
communis	I	383
(3	O	383
fotos)	O	383
Synadenium	O	383
grantii	O	383
(3	O	383
fotos)	O	383
Parrotia	O	383
persica	O	383
(3	O	383
fotos)	O	383
Parrotiopsis	O	383
jacquemontiana	O	383
(1	O	383
foto)	O	383
Sycopsis	O	383
sinensis	O	383
(1	O	383
foto	O	383
)	O	383
Orden	O	383
Eucommiales	O	383
Familia	O	383
Eucommiaceae	O	383
Eucommia	O	383
ulmoides	O	383
(1	O	383
foto)	O	383
Orden	O	383
Rhamnales	O	383
Familia	O	383
Rhamnaceae	O	383
Hovenia	O	383
dulcis	O	383
(3	O	383
fotos)	O	383
Paliurus	O	383
spina-christi	O	383
(2	O	383
fotos)	O	383
Rhamnus	O	383
alaternus	O	383
(2	O	383
fotos)	O	383
Rhamnus	O	383
dahurica	O	383
(3	O	383
fotos)	O	383
Ziziphus	O	383
jujuba	O	383
(4	O	383
fotos)	O	383
Orden	O	383
Myricales	O	383
Orden	O	383
Sapindales	O	383
Familia	O	383
Myricaceae	O	383
Myrica	O	383
cerifera	O	383
(2	O	383
fotos)	O	383
Myrica	B	383
faya	I	383
(1	O	383
foto)	O	383
Orden	O	383
Fagales	O	383
Familia	O	383
Betulaceae	O	383
Betula	B	383
pendula	I	383
(2	O	383
fotos)	O	383
Carpinus	O	383
betulus	O	383
(2	O	383
fotos)	O	383
Corylus	B	383
avellana	I	383
(1	O	383
foto)	O	383
Corylus	O	383
maxima	O	383
(2	O	383
fotos)	O	383
Ostrya	O	383
carpinifolia	O	383
(1	O	383
foto)	O	383
Familia	O	383
Fagaceae	O	383
Fagus	O	383
sylvatica	O	383
(2	O	383
fotos)	O	383
Quercus	O	383
canariensis	O	383
(1	O	383
foto)	O	383
Quercus	O	383
cerrioides	O	383
(1	O	383
foto)	O	383
Quercus	O	383
cerris	O	383
(2	O	383
fotos)	O	383
Quercus	O	383
coccifera	O	383
(3	O	383
fotos)	O	383
Quercus	O	383
faginea	O	383
(2	O	383
fotos)	O	383
Quercus	O	383
humilis	O	383
(2	O	383
fotos)	O	383
Quercus	B	383
ilex	I	383
(3	O	383
fotos)	O	383
Quercus	O	383
polymorpha	O	383
(2	O	383
fotos)	O	383
Quercus	O	383
robur	O	383
(2	O	383
fotos)	O	383
Quercus	O	383
suber	O	383
(2	O	383
fotos)	O	383
Quercus	O	383
virginiana	O	383
(2	O	383
fotos)	O	383
Familia	O	383
Melianthaceae	O	383
Familia	O	383
Sapindaceae	O	383
Koelreuteria	O	383
bipinnata	O	383
(3	O	383
fotos)	O	383
Koelreuteria	O	383
paniculata	O	383
(5	O	383
fotos)	O	383
Litchi	O	383
chinensis	O	383
(2	O	383
fotos)	O	383
Ungnadia	O	383
speciosa	O	383
(2	O	383
fotos)	O	383
Familia	O	383
Hippocastanaceae	O	383
Aesculus	O	383
hippocastanum	O	383
(4	O	383
fotos)	O	383
Aesculus	O	383
indica	O	383
(2	O	383
fotos)	O	383
Aesculus	O	383
pavia	O	383
(1	O	383
foto)	O	383
Aesculus	O	383
turbinata	O	383
(3	O	383
fotos)	O	383
Aesculus	O	383
x	O	383
carnea	O	383
(2	O	383
fotos)	O	383
Familia	O	383
Aceraceae	O	383
Acer	O	383
campestre	O	383
(1	O	383
foto)	O	383
Acer	O	383
heldreichii	O	383
(1	O	383
foto)	O	383
Acer	O	383
japonicum	O	383
(2	O	383
fotos)	O	383
Acer	O	383
negundo	O	383
(4	O	383
fotos)	O	383
Acer	O	383
palmatum	O	383
(1	O	383
foto)	O	383
Acer	O	383
pseudoplatanus	O	383
(3	O	383
fotos)	O	383
Acer	O	383
saccharinum	O	383
(3	O	383
fotos)	O	383
Acer	O	383
tataricum	O	383
(1	O	383
foto)	O	383
Acer	O	383
truncatum	O	383
(1	O	383
foto)	O	383
Orden	O	383
Casuarinales	O	383
Familia	O	383
Burseraceae	O	383
Familia	O	383
Casuarinaceae	O	383
Casuarina	O	383
cunninghamiana	O	383
(3	O	383
fotos)	O	383
Casuarina	B	383
equisetifolia	I	383
(3	O	383
fotos)	O	383
Familia	O	383
Anacardiaceae	O	383
Cotinus	O	383
coggygria	O	383
(3	O	383
fotos)	O	383
Mangifera	B	383
indica	I	383
(3	O	383
fotos)	O	383
Pistacia	O	383
lentiscus	O	383
(2	O	383
fotos)	O	383
Pistacia	O	383
terebinthus	O	383
(1	O	383
foto)	O	383
Pistacia	O	383
vera	O	383
(2	O	383
fotos)	O	383
Rhus	O	383
succedanea	O	383
(	O	383
2	O	383
fotos)	O	383
Rhus	O	383
sylvestris	O	383
(1	O	383
foto)	O	383
Rhus	O	383
typhina	O	383
(2	O	383
fotos)	O	383
Schinus	O	383
lentiscifolius	O	383
(2	O	383
fotos)	O	383
Schinus	B	383
molle	I	383
(3	O	383
fotos)	O	383
III	O	383
Zonas	O	384
9	O	384
a	O	384
11	O	384
JUNIPERUS	O	384
VIRGINIANA	B	384
L	I	384
Cassia	B	385
fistula	I	385
L	O	385
La	O	386
madera	O	386
se	O	386
utiliza	O	386
localmente	O	386
Citaremos	O	387
Limonium	B	387
arborescens,	I	387
que	O	387
llega	O	387
a	O	387
alcanzar	O	387
1	O	387
)	O	388
Pax	O	388
Nombre	O	388
común:	O	388
Mandioca	B	388
dulce	I	388
Lugar	O	388
de	O	388
origen:	O	388
Desde	O	388
Méjico	O	388
hasta	O	388
América	O	388
tropical	O	388
Hojas	O	389
pinnadas	O	389
con	O	389
4-7	O	389
pares	O	389
de	O	389
folíolos	O	389
ovado-oblongos	O	389
de	O	389
3-8	O	389
cm	O	389
de	O	389
longitud,	O	389
obtusos	O	389
o	O	389
agudos,	O	389
mucronados,	O	389
con	O	389
el	O	389
margen	O	389
crenulado,	O	389
ligeramente	O	389
pubescentes	O	389
a	O	389
lo	O	389
largo	O	389
del	O	389
nervio	O	389
central	O	389
y	O	389
en	O	389
los	O	389
peciólulos	O	389
Cook	O	390
(Palmera	O	390
imperial)	O	390
Roystonea	B	390
regia	I	390
(HBK	O	390
Canarina	B	391
canariensis	I	391
Argyranthemum	B	391
frutescens	I	391
(Chrysanthemum	O	391
frutescens)	O	391
es	O	391
una	O	391
margarita	B	391
arbustiva	I	391
de	O	391
abundante	O	391
floración	O	391
y	O	391
muy	O	391
rústica	O	391
Desprenden	O	392
un	O	392
fuerte	O	392
olor	O	392
a	O	392
limón	O	392
o	O	392
mandarina	O	392
al	O	392
frotarlas	O	392
Zona	O	393
9	O	393
a	O	393
11	O	393
SYZYGIUM	B	393
JAMBOS	I	393
(L	O	393
Familia:	O	394
Fagaceae	O	394
Sinónimos:	O	394
Q	B	394
Zona	O	395
7	O	395
a	O	395
10	O	395
SOPHORA	O	395
JAPONICA	O	395
L	O	395
Familia:	O	396
Fabaceae	O	396
(Leguminosae)	O	396
Nombre	O	396
común:	O	396
Alabarda	B	396
de	I	396
Cardenal	I	396
Zonas	O	397
10	O	397
a	O	397
11	O	397
LATANIA	B	397
LONTAROIDES	I	397
(Gaertn	O	397
)	O	398
Kuntze	O	398
Familia:	O	398
Caesalpiniaceae	O	398
(Leguminosae)	O	398
Sinónimos:	O	398
Poinciana	O	398
spinosa	O	398
Mol	O	398
Zona	O	399
7	O	399
PINUS	B	399
CANARIENSIS	I	399
Chr	O	399
Nombre	I	400
común:	I	400
Planta	I	400
del	O	400
papel	O	400
de	O	400
arroz	O	400
Lugar	O	400
de	O	400
origen:	O	400
Especie	O	400
nativa	O	400
del	O	400
Sur	O	400
de	O	400
China	O	400
y	O	400
Taiwan	O	400
Nombre	O	401
común:	O	401
Ciprés	B	401
calvo,	I	401
Ciprés	B	401
de	I	401
los	I	401
pantanos	I	401
Lugar	O	401
de	O	401
origen:	O	401
Originario	O	401
del	O	401
sureste	O	401
de	O	401
Norteamérica	O	401
Familia:	O	402
Malvaceae	O	402
Sinónimos:	O	402
Hibiscus	O	402
patersonii	O	402
Andrews	O	402
Nombre	O	402
común:	O	402
Lagunaria,	O	402
árbol	B	402
pica-pica	I	402
Legumbre	O	403
de	O	403
30-45	O	403
cm	O	403
de	O	403
longitud	O	403
y	O	403
2-3	O	403
cm	O	403
de	O	403
anchura,	O	403
a	O	403
veces	O	403
enroscada,	O	403
negruzca	O	403
en	O	403
la	O	403
madurez,	O	403
persistiendo	O	403
en	O	403
el	O	403
árbol	O	403
durante	O	403
bastante	O	403
tiempo,	O	403
lo	O	403
que	O	403
llama	O	403
la	O	403
atención	O	403
Copa	O	404
irregular,	O	404
con	O	404
ramillas	O	404
colgantes	O	404
Nombre	O	405
común:	O	405
Ailanto,	O	405
árbol	B	405
del	I	405
cielo	I	405
Zona	O	406
8	O	406
POPULUS	B	406
DELTOIDES	I	406
Marshall	I	406
Familia:	O	406
Salicaceae	O	406
Nombre	O	406
común:	O	406
Chopo	O	406
de	O	406
Virginia	O	406
Flores	O	407
dispuestas	O	407
en	O	407
anchas	O	407
panículas	O	407
terminales	O	407
