token_id	words	labels
13	menos	O
14	de	O
15	7-8	O
16	m	O

1	de	O
2	edificaciones,	O
3	para	O
4	evitar	O
5	el	O
6	posible	O
7	daño	O
8	de	O
9	sus	O
10	raíces	O

1	Zona	O
2	7	O
3	PODOCARPUS	O
4	NERIIFOLIUS	O
5	D	O

1	Don	O
2	Familia:	O
3	Podocarpaceae	O
4	Nombre	O
5	común:	O
6	Podocarpo	O
7	de	O
8	hojas	O
9	de	O
10	adelfa	O
11	Lugar	O
12	de	O
13	origen:	O
14	Su	O
15	área	O
16	natural	O
17	es	O
18	muy	O
19	extensa,	O
20	desde	O
21	el	O
22	Himalaya	O
23	hasta	O
24	China,	O
25	sureste	O
26	de	O
27	Asia	O
28	y	O
29	Nueva	O
30	Guinea	O

1	Etimología:	O
2	Podocarpus,	O
3	del	O
4	griego	O
5	podos	O
6	=	O
7	pie	O
8	y	O
9	karpos	O
10	=	O
11	fruto,	O
12	porque	O
13	los	O
14	frutos	O
15	nacen	O
16	sobre	O
17	un	O
18	pie	O
19	carnoso	O

1	Neriifolius,	O
2	del	O
3	género	O
4	Nerium,	O
5	con	O
6	hojas	O
7	parecidas	O
8	a	O
9	la	O
10	de	O
11	la	O
12	adelfa	O

1	Descripción:	O
2	Árbol	O
3	que	O
4	puede	O
5	sobrepasar	O
6	los	O
7	20	O
8	m	O
9	de	O
10	talla,	O
11	con	O
12	la	O
13	corteza	O
14	fibrosa	O
15	de	O
16	color	O
17	pardo	O
18	grisáceo	O
19	y	O
20	el	O
21	ramaje	O
22	extendido,	O
23	a	O
24	veces	O
25	dispuesto	O
26	en	O
27	verticilos	O

1	Hojas	O
2	alternas,	O
3	coriáceas,	O
4	lanceoladas,	O
5	de	O
6	10-24	O
7	cm	O
8	de	O
9	longitud	O
10	y	O
11	1-2	O

1	5	O
2	cm	O
3	de	O
4	anchura	O

1	Son	O
2	de	O
3	color	O
4	verde	O
5	oscuro	O
6	brillante	O
7	en	O
8	el	O
9	haz	O
10	y	O
11	más	O
12	pálido	O
13	por	O
14	el	O
15	envés	O

1	Semillas	O
2	solitarias,	O
3	elipsoidales,	O
4	de	O
5	1	O
6	cm	O
7	de	O
8	diámetro,	O
9	de	O
10	color	O
11	marrón	O
12	pardusco	O

1	Es	O
2	especie	O
3	monoica	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplican	O
6	por	O
7	semillas	O
8	y	O
9	por	O
10	esquejes	O

1	Especie	O
2	de	O
3	crecimiento	O
4	lento	O
5	que	O
6	va	O
7	bien	O
8	en	O
9	zonas	O
10	de	O
11	litoral	O

1	Su	O
2	madera,	O
3	ligera	O
4	y	O
5	amarillenta,	O
6	es	O
7	empleada	O
8	en	O
9	múltiples	O
10	usos	O

1	Zona	O
2	9	O
3	CITRUS	O
4	X	O
5	PARADISI	O
6	Macfad	O

1	Familia:	O
2	Rutaceae	O
3	Nombre	O
4	común:	O
5	Pomelo,	O
6	Toronja	O
7	Lugar	O
8	de	O
9	origen:	O
10	Originado	O
11	al	O
12	parecer	O
13	por	O
14	mutación	O
15	de	O
16	C	O

1	maxima	O
2	y	O
3	C	O

1	Etimología:	O
2	Citrus,	O
3	proviene	O
4	del	O
5	griego,	O
6	y	O
7	significa	O
8	limón	O

1	Paradisi,	O
2	perteneciente	O
3	al	O
4	paraiso,	O
5	por	O
6	sus	O
7	frutos	O

1	Descripción:	O
2	Arbol	O
3	de	O
4	3-4	O
5	m	O
6	de	O
7	altura	O
8	de	O
9	copa	O
10	frondosa	O
11	y	O
12	redondeada,	O
13	con	O
14	las	O
15	ramillas	O
16	al	O
17	principio	O
18	angulosas	O
19	y	O
20	hojas	O
21	ovaladas	O
22	de	O
23	8-12	O
24	cm	O
25	de	O
26	longitud,	O
27	de	O
28	ápice	O
29	agudo	O
30	o	O
31	redondeado	O

1	Flores	O
2	solitarias	O
3	o	O
4	en	O
5	grupos,	O
6	de	O
7	4-5	O
8	cm	O
9	de	O
10	diámetro	O

1	Frutos	O
2	en	O
3	racimos,	O
4	de	O
5	10-15	O
6	cm	O
7	de	O
8	diámetro,	O
9	con	O
10	la	O
11	piel	O
12	delgada	O
13	de	O
14	color	O
15	amarillo	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	injerto	O
8	sobre	O
9	patrón	O
10	de	O
11	limonero	O
12	o	O
13	naranjo	O
14	amargo	O

1	La	O
2	pulpa	O
3	del	O
4	fruto	O
5	es	O
6	comestible,	O
7	utilizándose	O
8	en	O
9	zumos	O

1	Zona	O
2	9	O
3	ERYTHRINA	O
4	VARIEGATA	O
5	L	O

1	Familia:	O
2	Fabaceae	O
3	(Leguminosae)	O
4	Sinónimos:	O
5	Erythrina	O
6	carnea	O
7	Blanco,	O
8	Erythrina	O
9	indica	O
10	Lam	O

1	Nombre	O
2	común:	O
3	Pompón	O
4	haitiano	O
5	Indian	O
6	coral	O
7	tree	O
8	Lugar	O
9	de	O
10	origen:	O
11	Nativo	O
12	del	O
13	este	O
14	de	O
15	Asia	O
16	e	O
17	islas	O
18	del	O
19	Pacífico	O

1	Etimología:	O
2	Erythrina	O
3	viene	O
4	del	O
5	griego,	O
6	y	O
7	significa	O
8	rojo	O

1	Variegata,	O
2	del	O
3	latín	O
4	variegatus-a-um	O
5	=	O
6	irregularmente	O
7	coloreado,	O
8	por	O
9	algunas	O
10	formas	O
11	de	O
12	follaje	O
13	variegado	O

1	Descripción:	O
2	Arbolito	O
3	caducifolio	O
4	de	O
5	8-10	O
6	m	O
7	de	O
8	altura,	O
9	con	O
10	la	O
11	corteza	O
12	verdosa	O
13	con	O
14	escasas	O
15	espinas	O
16	negruzcas	O

1	Folíolos	O
2	ovados	O
3	a	O
4	romboidal-ovados,	O
5	de	O
6	25	O
7	cm	O
8	de	O
9	longitud,	O
10	agudos,	O
11	acuminados	O
12	o	O
13	cuspidados	O
14	en	O
15	el	O
16	ápice,	O
17	cuneados	O
18	en	O
19	la	O
20	base,	O
21	el	O
22	terminal	O
23	de	O
24	mayor	O
25	tamaño	O

1	Inflorescencia	O
2	de	O
3	30	O
4	cm	O
5	de	O
6	longitud	O
7	con	O
8	pedicelo	O
9	pubescente	O

1	Corola	O
2	de	O
3	color	O
4	rojo-anaranjada,	O
5	con	O
6	el	O
7	estandarte	O
8	de	O
9	7	O
10	cm	O
11	de	O
12	longitud	O
13	y	O
14	3	O
15	cm	O
16	de	O
17	anchura	O

1	Legumbre	O
2	de	O
3	25	O
4	cm	O
5	de	O
6	longitud,	O
7	con	O
8	semillas	O
9	rojocastaño	O
10	o	O
11	purpúreas-negruzcas,	O
12	de	O
13	1,5	O
14	cm	O
15	de	O
16	longitud	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O

1	Especie	O
2	muy	O
3	espectacular	O
4	en	O
5	floración,	O
6	que	O
7	requiere	O
8	clima	O
9	cálido,	O
10	humedad	O
11	y	O
12	exposición	O
13	soleada	O
14	o	O
15	media	O
16	sombra	O

1	Las	O
2	hojas,	O
3	frutos,	O
4	flores	O
5	y	O
6	corteza	O
7	tienen	O
8	aplicaciones	O
9	medicinales	O
10	locales	O

1	Zona	O
2	10-11	O
3	QUERCUS	O
4	FAGINEA	O
5	Lam	O

1	Familia:	O
2	Fagaceae	O
3	Sinónimos:	O
4	Quercus	O
5	lusitanica	O
6	auct	O

1	non	O
2	Lam	O

1	Nombre	O
2	común:	O
3	Quejigo,	O
4	Roble	O
5	carrasqueño	O
6	Lugar	O
7	de	O
8	origen:	O
9	Península	O
10	Ibérica	O
11	y	O
12	norte	O
13	de	O
14	África	O

1	Etimología:	O
2	Quercus,	O
3	nombre	O
4	latino	O
5	de	O
6	la	O
7	encina,	O
8	roble,	O
9	etc	O

1	Faginea,	O
2	del	O
3	latín	O
4	fagineus-a-um	O
5	=	O
6	parecido	O
7	al	O
8	haya,	O
9	gén	O

1	Descripción:	O
2	Árbol	O
3	que	O
4	puede	O
5	alcanzar	O
6	20	O
7	m	O
8	de	O
9	talla,	O
10	con	O
11	la	O
12	corteza	O
13	grisáceo-pardusca	O
14	o	O
15	pardusca,	O
16	muy	O
17	rugosa,	O
18	con	O
19	grietas	O
20	superficiales	O

1	Hojas	O
2	alternas,	O
3	marcescentes,	O
4	a	O
5	veces	O
6	subpersistentes,	O
7	coriáceas,	O
8	ovadas,	O
9	elípticas,	O
10	trasovadooblongas	O
11	o	O
12	lanceoladas,	O
13	acorazonadas	O
14	o	O
15	atenuadas	O
16	en	O
17	la	O
18	base,	O
19	de	O
20	3-11	O
21	cm	O
22	de	O
23	longitud	O
24	y	O
25	1	O

1	5-8	O
2	cm	O
3	de	O
4	anchura	O

1	Márgenes	O
2	festoneados,	O
3	dentados	O
4	o	O
5	lobulados,	O
6	a	O
7	veces	O
8	con	O
9	dientes	O
10	agudos	O
11	triangulares	O

1	Haz	O
2	verde	O
3	lustroso,	O
4	glabrescente,	O
5	y	O
6	envés	O
7	con	O
8	tomento	O
9	grisáceo,	O
10	amarillento	O
11	o	O
12	blanquecino	O

1	6-12	O
2	pares	O
3	de	O
4	nerviaciones	O

1	Pecíolo	O
2	tomentoso	O
3	de	O
4	4-20	O
5	mm	O
6	de	O
7	longitud	O

1	Amentos	O
2	masculinos	O
3	en	O
4	grupos	O
5	de	O
6	4-5	O

1	Flores	O
2	femeninas	O
3	generalmente	O
4	en	O
5	grupos	O
6	sobre	O
7	un	O
8	corto	O
9	pedúnculo	O

1	Bellotas	O
2	cilíndricas	O
3	de	O
4	1	O

1	5	O
2	cm	O
3	de	O
4	longitud,	O
5	habitualmente	O
6	en	O
7	grupos,	O
8	colocadas	O
9	en	O
10	medio	O
11	de	O
12	las	O
13	hojas	O

1	Cúpula	O
2	de	O
3	escamas	O
4	ovado-triangulares,	O
5	aplicadas,	O
6	tomentosas,	O
7	que	O
8	cubre	O
9	a	O
10	la	O
11	bellota	O
12	de	O
13	un	O
14	tercio	O
15	a	O
16	un	O
17	quinto	O

1	Maduración	O
2	anual	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Su	O
5	madera	O
6	se	O
7	ha	O
8	empleado	O
9	como	O
10	combustible	O

1	Sus	O
2	hojas	O
3	y	O
4	frutos	O
5	son	O
6	aprovechados	O
7	por	O
8	el	O
9	ganado	O

1	Zona	O
2	7	O
3	QUERCUS	O
4	CANARIENSIS	O
5	Willd	O

1	Familia:	O
2	Fagaceae	O
3	Nombre	O
4	común:	O
5	Quejigo,	O
6	roble	O
7	andaluz	O

1	Lugar	O
2	de	O
3	origen:	O
4	Extiende	O
5	su	O
6	área	O
7	a	O
8	la	O
9	región	O
10	mediterránea	O
11	occidental,	O
12	Sur	O
13	de	O
14	Portugal,	O
15	Suroeste	O
16	y	O
17	Noreste	O
18	de	O
19	España	O
20	y	O
21	Norte	O
22	de	O
23	África	O

1	Etimología:	O
2	Quercus,	O
3	nombre	O
4	latino	O
5	de	O
6	la	O
7	encina,	O
8	roble,	O
9	etc	O

1	Canariensis,	O
2	del	O
3	latín	O
4	canariensis-e,	O
5	procedente	O
6	de	O
7	Canarias,	O
8	aunque	O
9	esta	O
10	denominación	O
11	fue	O
12	puesta	O
13	al	O
14	parecer	O
15	por	O
16	error	O
17	en	O
18	unas	O
19	etiquetas	O

1	Descripción:	O
2	Árbol	O
3	que	O
4	puede	O
5	sobrepasar	O
6	los	O
7	25	O
8	m	O
9	de	O
10	talla,	O
11	con	O
12	la	O
13	corteza	O
14	grisáceo-pardusca,	O
15	resquebrajada,	O
16	con	O
17	surcos	O
18	longitudinales	O
19	profundos	O
20	y	O
21	algunos	O
22	transversales	O
23	más	O
24	someros	O

1	Hojas	O
2	alternas,	O
3	marcescentes	O
4	o	O
5	subpersistentes,	O
6	subcoriáceas,	O
7	de	O
8	oblongas	O
9	a	O
10	ovado-elípticas,	O
11	de	O
12	6-18	O
13	cm	O
14	de	O
15	longitud	O
16	y	O
17	311	O
18	cm	O
19	de	O
20	anchura	O

1	Borde	O
2	sinuado-festoneado	O
3	o	O
4	con	O
5	lóbulos	O
6	cortos,	O
7	frecuentemente	O
8	con	O
9	dientes	O
10	de	O
11	sierra	O
12	grandes;	O
13	base	O
14	truncada	O
15	o	O
16	escotada	O

1	Haz	O
2	verde	O
3	oscuro	O
4	y	O
5	glabrescente,	O
6	glauco	O
7	y	O
8	glabro	O
9	por	O
10	el	O
11	envés,	O
12	salvo	O
13	algún	O
14	remanente	O
15	de	O
16	pelos	O
17	en	O
18	las	O
19	axilas	O
20	de	O
21	las	O
22	nerviaciones	O

1	1018	O
2	pares	O
3	de	O
4	nerviaciones	O

1	Amentos	O
2	masculinos	O
3	en	O
4	grupos	O
5	de	O
6	4-5,	O
7	de	O
8	4-8	O
9	cm	O
10	de	O
11	longitud	O

1	Flores	O
2	femeninas	O
3	sobre	O
4	un	O
5	pedúnculo	O
6	corto	O

1	Bellotas	O
2	cortamente	O
3	pedunculadas,	O
4	bastante	O
5	cilíndricas,	O
6	de	O
7	2-3	O
8	cm	O
9	de	O
10	longitud,	O
11	aglomeradas	O
12	en	O
13	pequeños	O
14	grupos	O

1	Cúpula	O
2	con	O
3	escamas	O
4	ovado-lanceoladas,	O
5	tomentosas;	O
6	las	O
7	inferiores	O
8	aplicadas	O
9	y	O
10	frecuentemente	O
11	gibosas	O

1	Maduración	O
2	anual	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Madera	O
5	buena	O
6	para	O
7	traviesas	O
8	y	O
9	aceptable	O
10	para	O
11	duelas,	O
12	aprovechándose	O
13	para	O
14	leña	O
15	y	O
16	carbón	O

1	Sus	O
2	hojas	O
3	y	O
4	frutos	O
5	son	O
6	comidos	O
7	por	O
8	el	O
9	ganado	O

1	Se	O
2	utiliza	O
3	en	O
4	parques	O
5	como	O
6	árbol	O
7	de	O
8	sombra	O

1	Zona	O
2	8	O
3	RAPHIA	O
4	AUSTRALIS	O
5	Oberm	O

1	&	O
2	Strey	O
3	Familia:	O
4	Arecaceae	O
5	(Palmae)	O
6	Nombre	O
7	común:	O
8	Rafia	O
9	Southern	O
10	Raphia	O
11	Lugar	O
12	de	O
13	origen:	O
14	Mozambique,	O
15	Sudáfrica	O

1	Etimología:	O
2	Raphia,	O
3	del	O
4	griego	O
5	haphis	O
6	=	O
7	aguja,	O
8	en	O
9	alusión	O
10	a	O
11	los	O
12	frutos	O
13	picudos	O

1	Australis,	O
2	del	O
3	latín	O
4	australis-e	O
5	=	O
6	procedente	O
7	del	O
8	sur,	O
9	de	O
10	la	O
11	zona	O
12	austral	O

1	Descripción:	O
2	Palmera	O
3	monoica	O
4	de	O
5	tronco	O
6	simple	O
7	que	O
8	puede	O
9	llegar	O
10	a	O
11	los	O
12	10	O
13	m	O
14	de	O
15	altura,	O
16	vestido	O
17	por	O
18	la	O
19	base	O
20	leñosa	O
21	de	O
22	las	O
23	hojas	O

1	Hojas	O
2	pinnadas	O
3	de	O
4	7-10	O
5	m	O
6	de	O
7	longitud,	O
8	arqueadas,	O
9	con	O
10	pecíolo	O
11	corto	O
12	de	O
13	márgenes	O
14	espinosos	O

1	Folíolos	O
2	en	O
3	número	O
4	de	O
5	120	O
6	en	O
7	cada	O
8	lado	O
9	del	O
10	raquis;	O
11	son	O
12	lineares,	O
13	de	O
14	45-65	O
15	cm	O
16	de	O
17	longitud	O
18	y	O
19	5	O
20	cm	O
21	de	O
22	anchura	O

1	Inflorescencias	O
2	grandes,	O
3	terminales	O

1	Frutos	O
2	elipsoides,	O
3	de	O
4	6-9	O
5	cm	O
6	de	O
7	longitud	O
8	y	O
9	3-5	O
10	cm	O
11	de	O
12	diámetro,	O
13	con	O
14	una	O
15	punta	O
16	corta,	O
17	de	O
18	color	O
19	castaño	O
20	brillante	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O
8	que	O
9	germinan	O
10	con	O
11	facilidad	O

1	Necesitan	O
2	espacio	O
3	suficiente	O
4	para	O
5	su	O
6	desarrollo	O

1	Requieren	O
2	suelos	O
3	húmedos	O
4	y	O
5	fértiles	O

1	Exposición	O
2	soleada	O

1	Zona	O
2	10-11	O

1	De	O
2	los	O
3	folíolos	O
4	se	O
5	obtiene	O
6	una	O
7	fibra	O
8	llamada	O
9	"""rafia"""	O

1	Localmente	O
2	tienen	O
3	mucha	O
4	importancia	O
5	por	O
6	sus	O
7	múltiples	O
8	usos	O

1	TECOMA	O
2	STANS	O
3	(L	O

1	)	O
2	Juss	O

1	ex	O
2	HBK	O

1	Familia:	O
2	Bignoniaceae	O
3	Sinónimos:	O
4	Bignonia	O
5	stans	O
6	L	O

1	Nombre	O
2	común:	O
3	Roble	O
4	amarillo	O
5	Yellow	O
6	elder,	O
7	Yellow	O
8	trumpet	O
9	bush	O
10	Lugar	O
11	de	O
12	origen:	O
13	Nativo	O
14	desde	O
15	Arizona	O
16	y	O
17	Texas,	O
18	a	O
19	través	O
20	de	O
21	las	O
22	Antillas	O
23	y	O
24	América	O
25	Central,	O
26	hasta	O
27	el	O
28	norte	O
29	de	O
30	Argentina	O

1	Etimología:	O
2	Tecoma,	O
3	abreviación	O
4	de	O
5	su	O
6	nombre	O
7	vernáculo	O
8	tecomaxochitl	O

1	Stans,	O
2	del	O
3	latín	O
4	=	O
5	erecto,	O
6	probablemente	O
7	por	O
8	sus	O
9	inflorescencias	O

1	Descripción:	O
2	Arbolito	O
3	o	O
4	arbusto	O
5	de	O
6	3-5	O
7	m	O
8	de	O
9	altura,	O
10	con	O
11	la	O
12	copa	O
13	globosa	O
14	o	O
15	piramidal	O
16	y	O
17	la	O
18	corteza	O
19	fisurada	O

1	Hojas	O
2	pinnadas	O
3	con	O
4	3-9	O
5	folíolos	O
6	opuestos	O
7	de	O
8	margen	O
9	serrado,	O
10	lanceolados,	O
11	cortamente	O
12	peciolados,	O
13	acuminados	O

1	Racimo	O
2	terminal	O
3	con	O
4	numerosas	O
5	flores	O
6	tubular-acampanadas	O
7	de	O
8	color	O
9	amarillo	O
10	y	O
11	3-6	O
12	cm	O
13	de	O
14	longitud	O

1	Cápsula	O
2	linear	O
3	de	O
4	7-21	O
5	cm	O
6	de	O
7	longitud,	O
8	más	O
9	o	O
10	menos	O
11	glabra	O
12	y	O
13	de	O
14	color	O
15	gris	O
16	en	O
17	la	O
18	madurez	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O
8	facilmente	O

1	Arbolito	O
2	de	O
3	fácil	O
4	cultivo	O
5	que	O
6	requiere	O
7	climas	O
8	suaves	O
9	y	O
10	exposición	O
11	soleada,	O
12	floreciendo	O
13	abundantemente	O

1	En	O
2	jardinería	O
3	se	O
4	suele	O
5	ver	O
6	más	O
7	como	O
8	arbusto	O
9	que	O
10	como	O
11	arbolito	O

1	La	O
2	madera	O
3	de	O
4	esta	O
5	planta	O
6	tiene	O
7	algunas	O
8	aplicaciones	O
9	locales	O

1	La	O
2	infusión	O
3	de	O
4	la	O
5	raíz	O
6	se	O
7	utiliza	O
8	en	O
9	medicina	O
10	popular	O
11	como	O
12	diurético,	O
13	tónico	O
14	y	O
15	vermífugo	O

1	Zona	O
2	10	O
3	QUERCUS	O
4	CERRIOIDES	O
5	Willk	O

1	&	O
2	Costa	O
3	Familia:	O
4	Fagaceae	O
5	Nombre	O
6	común:	O
7	Roble	O
8	cerrioide	O

1	Lugar	O
2	de	O
3	origen:	O
4	Especie	O
5	de	O
6	las	O
7	cadenas	O
8	costeras	O
9	catalanas	O
10	y	O
11	Alto	O
12	Aragón,	O
13	Navarra	O
14	y	O
15	Mallorca	O

1	Descripción:	O
2	Árbol	O
3	intimamente	O
4	relacionado	O
5	con	O
6	Q	O

1	humilis,	O
2	con	O
3	hojas	O
4	subpersistentes,	O
5	coriáceas,	O
6	tomentosas,	O
7	oblongas	O
8	a	O
9	elípticas,	O
10	de	O
11	más	O
12	de	O
13	6	O
14	cm	O
15	de	O
16	longitud	O

1	Margen	O
2	dentado	O
3	o	O
4	lobulado,	O
5	con	O
6	lóbulos	O
7	triangulares,	O
8	agudos	O

1	Haz	O
2	verde	O
3	lustroso,	O
4	glabro	O
5	y	O
6	envés	O
7	verde	O
8	sucio,	O
9	tomentoso	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Su	O
5	madera	O
6	se	O
7	aprovecha	O
8	para	O
9	usos	O
10	locales	O

1	Zona	O
2	7	O
3	QUERCUS	O
4	ROBUR	O
5	L	O

1	Familia:	O
2	Fagaceae	O
3	Nombre	O
4	común:	O
5	Roble	O
6	común	O

1	Lugar	O
2	de	O
3	origen:	O
4	Árbol	O
5	de	O
6	área	O
7	extensa	O
8	ocupando	O
9	casi	O
10	toda	O
11	Europa,	O
12	desde	O
13	el	O
14	Atlántico	O
15	hasta	O
16	los	O
17	Urales	O

1	Autóctono	O
2	en	O
3	España	O

1	Etimología:	O
2	Quercus,	O
3	nombre	O
4	latino	O
5	de	O
6	la	O
7	encina,	O
8	roble,	O
9	etc	O

1	Robur,	O
2	nombre	O
3	latino	O
4	del	O
5	roble	O

1	Descripción:	O
2	Árbol	O
3	caducifolio	O
4	corpulento	O
5	que	O
6	puede	O
7	alcanzar	O
8	45	O
9	m	O
10	de	O
11	talla,	O
12	con	O
13	corteza	O
14	grisácea,	O
15	bastante	O
16	lisa,	O
17	que	O
18	acaba	O
19	resquebrajándose	O
20	y	O
21	oscureciéndose	O
22	con	O
23	la	O
24	edad	O

1	Hojas	O
2	alternas,	O
3	obovadas	O
4	o	O
5	trasovadas,	O
6	oblongas,	O
7	auriculadas	O
8	en	O
9	la	O
10	base,	O
11	con	O
12	4	O
13	o	O
14	más	O
15	pares	O
16	de	O
17	lóbulos	O
18	laterales	O
19	obtusos	O

1	Miden	O
2	5-18	O
3	cm	O
4	de	O
5	longitud	O
6	y	O
7	310	O
8	cm	O
9	de	O
10	anchura	O

1	Verde	O
2	oscuras	O
3	por	O
4	el	O
5	haz	O
6	y	O
7	verde	O
8	claras	O
9	o	O
10	glaucescentes	O
11	por	O
12	el	O
13	envés,	O
14	lampiñas	O
15	por	O
16	ambas	O
17	caras,	O
18	con	O
19	4-7	O
20	pares	O
21	de	O
22	nerviaciones	O

1	Flores	O
2	coetáneas	O
3	con	O
4	las	O
5	hojas	O

1	Amentos	O
2	masculinos	O
3	aislados,	O
4	de	O
5	5-13	O
6	cm	O
7	de	O
8	longitud	O

1	Flores	O
2	femeninas	O
3	en	O
4	grupos	O
5	de	O
6	2-3,	O
7	sobre	O
8	un	O
9	largo	O
10	pedúnculo	O

1	Bellotas	O
2	de	O
3	2-4	O
4	cm	O
5	de	O
6	longitud	O
7	y	O
8	8-18	O
9	mm	O
10	de	O
11	anchura,	O
12	algo	O
13	deprimidas	O
14	en	O
15	el	O
16	ápice	O

1	Cúpula	O
2	de	O
3	escamas	O
4	planas,	O
5	imbricadas,	O
6	aterciopeladas	O

1	Maduración	O
2	anual	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Su	O
5	madera	O
6	es	O
7	dura,	O
8	pesada,	O
9	de	O
10	color	O
11	pardo	O
12	oscuro,	O
13	resistente	O
14	a	O
15	la	O
16	pudrición	O
17	y	O
18	a	O
19	la	O
20	humedad	O

1	Se	O
2	emplea	O
3	en	O
4	ebanistería,	O
5	fabricación	O
6	de	O
7	muebles	O
8	de	O
9	calidad,	O
10	construcción	O
11	naval,	O
12	tornería,	O
13	elaboración	O
14	de	O
15	tallas,	O
16	tonelería	O

1	Utilizado	O
2	con	O
3	fines	O
4	ornamentales,	O
5	existiendo	O
6	algunas	O
7	variedades	O
8	hortícolas:	O
9	‘Atropurpurea’,	O
10	‘Fastigiata’,	O
11	‘Filicifolia’,	O
12	‘Longifolia’,	O
13	‘Pendula’,	O
14	‘Variegata’,	O
15	etc	O

1	Zona	O
2	7	O
3	QUERCUS	O
4	CERRIS	O
5	L	O

1	Familia:	O
2	Fagaceae	O
3	Sinónimos:	O
4	Q	O

1	lanuginosa	O
2	Lam	O

1	Nombre	O
2	común:	O
3	Roble	O
4	de	O
5	Turquía	O
6	Turkey	O
7	oak	O
8	Lugar	O
9	de	O
10	origen:	O
11	centro	O
12	y	O
13	sur	O
14	de	O
15	Europa,	O
16	Asia	O
17	Menor	O
18	y	O
19	Siria	O
20	llegando	O
21	hasta	O
22	Armenia	O

1	Etimología:	O
2	Quercus,	O
3	nombre	O
4	latino	O
5	de	O
6	la	O
7	encina,	O
8	roble,	O
9	etc	O

1	Cerris,	O
2	del	O
3	nombre	O
4	latino	O
5	clásico	O
6	para	O
7	este	O
8	árbol	O

1	Descripción:	O
2	árbol	O
3	caducifolio	O
4	de	O
5	20-25	O
6	m	O
7	de	O
8	altura,	O
9	pudiendo	O
10	llegar	O
11	hasta	O
12	los	O
13	35	O
14	m,	O
15	con	O
16	la	O
17	corteza	O
18	inicialmente	O
19	de	O
20	color	O
21	blanco	O
22	grisáceo	O
23	y	O
24	lisa,	O
25	haciéndose	O
26	después	O
27	agrietada,	O
28	pardusca	O
29	por	O
30	el	O
31	exterior	O
32	y	O
33	rojiza	O
34	en	O
35	las	O
36	grietas;	O
37	copa	O
38	amplia	O
39	con	O
40	muchas	O
41	ramas	O

1	Ramillas	O
2	rugosas,	O
3	pelosas,	O
4	angulosas,	O
5	pardo-rojizas	O

1	Yemas	O
2	oviformes,	O
3	de	O
4	2-3	O
5	mm	O
6	de	O
7	longitud,	O
8	provistas	O
9	de	O
10	escamas	O
11	filamentosas	O
12	y	O
13	brotes	O
14	jóvenes	O
15	tomentosos;	O
16	el	O
17	tomento	O
18	persiste	O
19	o	O
20	cae	O
21	y	O
22	en	O
23	su	O
24	base	O
25	mantiene	O
26	las	O
27	estípulas	O
28	lineares	O

1	Hojas	O
2	presentando	O
3	una	O
4	acusada	O
5	marcescencia,	O
6	coriáceas,	O
7	variables	O
8	en	O
9	su	O
10	forma,	O
11	de	O
12	oblongo-elípticas	O
13	a	O
14	oblongolanceoladas,	O
15	de	O
16	7-15	O
17	x	O
18	3-5	O
19	cm,	O
20	con	O
21	4-7	O
22	pares	O
23	de	O
24	lóbulos	O
25	agudos,	O
26	con	O
27	el	O
28	ápice	O
29	agudo	O
30	y	O
31	la	O
32	base	O
33	redondeada	O
34	o	O
35	truncada;	O
36	pecíolo	O
37	de	O
38	1-2	O
39	cm	O
40	de	O
41	longitud;	O
42	tienen	O
43	de	O
44	5	O
45	a	O
46	7	O
47	pares	O
48	de	O
49	nervios	O
50	destacados;	O
51	son	O
52	lampiñas	O
53	y	O
54	de	O
55	color	O
56	verde	O
57	intenso	O
58	por	O
59	el	O
60	haz	O
61	y	O
62	más	O
63	pálidas	O
64	por	O
65	el	O
66	envés,	O
67	tomentosas	O
68	o	O
69	algo	O
70	pelosas	O
71	en	O
72	los	O
73	nervios	O

1	Bellotas	O
2	elipsoides,	O
3	estriadas,	O
4	de	O
5	ápice	O
6	subtruncado	O
7	o	O
8	mucronado,	O
9	de	O
10	hasta	O
11	4	O
12	cm	O
13	de	O
14	longitud,	O
15	de	O
16	color	O
17	castaño	O
18	rojizo	O
19	en	O
20	la	O
21	madurez,	O
22	solitarias	O
23	o	O
24	en	O
25	grupos	O
26	de	O
27	1	O
28	a	O
29	4,	O
30	sobre	O
31	un	O
32	pedúnculo	O
33	rígido	O
34	de	O
35	5-10	O
36	mm	O
37	de	O
38	longitud,	O
39	cubiertas	O
40	hasta	O
